0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,label
-320.6583557128906,102.34953308105469,-7.059974670410156,20.151323318481445,0.11330275982618332,1.3176175355911255,-1.7818418741226196,-2.166059732437134,-2.7669029235839844,-1.010574221611023,-3.7605538368225098,-1.480552077293396,0.21413454413414001,-3.5842292308807373,-0.07136085629463196,-2.137875556945801,-3.128680944442749,-1.9790855646133423,-1.5417225360870361,-2.1921427249908447,88.78873443603516,32.177120208740234,24.78158950805664,16.21686553955078,8.94338321685791,15.86605167388916,7.548924922943115,9.743206024169922,7.8626604080200195,6.315562725067139,5.380711078643799,4.099672794342041,3.568737030029297,5.349510669708252,3.648033380508423,2.5573132038116455,5.515508651733398,3.1506571769714355,2.9612300395965576,4.1400227546691895,0.6867078542709351,0.3512968122959137,-0.03237342834472656,0.036824535578489304,-0.02275536209344864,0.052479423582553864,0.04131718724966049,0.022811399772763252,-0.030017107725143433,0.02487831935286522,0.026150401681661606,-0.008832832798361778,-0.0022643788252025843,0.0251830592751503,0.04887910187244415,0.055645860731601715,0.011201138608157635,-0.012281402945518494,0.03623785078525543,0.029753487557172775,12.702970504760742,4.940166473388672,3.987884998321533,2.8396072387695312,1.6255534887313843,2.9175291061401367,1.3800855875015259,1.9787955284118652,1.4187161922454834,1.3518900871276855,0.783696711063385,0.8124935626983643,0.739275336265564,0.8292354941368103,0.6855351328849792,0.4889776110649109,0.8000166416168213,0.5121736526489258,0.5085060596466064,0.7098330855369568,-0.5536470413208008,-0.2742009162902832,0.045681729912757874,-0.04263598844408989,0.001882386626675725,-0.020878488197922707,0.009491825476288795,-0.0062347156926989555,0.0002941096026916057,-0.026256252080202103,0.011255712248384953,0.019749118015170097,0.014427273534238338,0.035807233303785324,-0.01916658692061901,0.010253970511257648,-0.009617947973310947,-0.036058999598026276,-0.004537590779364109,0.00019144124235026538,6.190201759338379,2.5716845989227295,2.295382022857666,1.797843337059021,1.2375093698501587,1.7638649940490723,0.8922267556190491,1.150773048400879,0.8950525522232056,0.8737977743148804,0.4078654646873474,0.6118443608283997,0.6386144161224365,0.5203946828842163,0.5050830841064453,0.3395499885082245,0.46507298946380615,0.3950192630290985,0.4220265746116638,0.48088687658309937,0.5830146074295044,0.5754020810127258,0.5620141625404358,0.5481703877449036,0.5973870754241943,0.5603920817375183,0.5424714684486389,0.5486811995506287,0.5335227251052856,0.6247783303260803,0.667738676071167,0.6045500040054321,0.11013339428191489,1534.77477805736,0.015283709391951561,0
-388.7956848144531,83.3734359741211,-3.503903388977051,11.636330604553223,0.689338207244873,-4.208608627319336,-0.2452940046787262,-5.048058032989502,-2.227084159851074,-0.490884929895401,-1.7817137241363525,-2.566981792449951,-1.8641608953475952,-3.376295328140259,-2.5267961025238037,-1.0587188005447388,-2.8470609188079834,-1.2375677824020386,0.025358080863952637,-1.2875491380691528,110.68133544921875,42.082176208496094,38.19697189331055,19.675140380859375,14.204416275024414,16.735637664794922,8.649730682373047,13.22982120513916,10.41630744934082,7.923398017883301,4.550552845001221,4.156917572021484,6.832164287567139,3.942288637161255,6.250750541687012,4.652032375335693,5.831729888916016,5.199033260345459,4.8219313621521,5.546009540557861,0.6456809043884277,0.5442684888839722,0.04984210804104805,-0.01260522659868002,0.0305398628115654,-0.0015759131638333201,-0.017218470573425293,-0.04198906198143959,-0.042448803782463074,0.005116700194776058,0.04672917351126671,0.07740579545497894,0.0748663991689682,0.00972173735499382,-0.05969616770744324,-0.06480802595615387,-0.026739539578557014,-0.005808842368423939,-0.015464316122233868,-0.028792914003133774,15.445881843566895,5.927093029022217,6.13568115234375,3.269944667816162,2.856058120727539,2.7753190994262695,1.556120753288269,2.206831932067871,1.877399206161499,1.6520484685897827,0.7538508772850037,0.6913550496101379,1.525856375694275,0.7270472645759583,1.263317584991455,0.8592678904533386,1.1955623626708984,1.047274112701416,1.052014946937561,1.218352198600769,0.10623528808355331,0.14372727274894714,0.11276791244745255,0.06793127954006195,0.029978971928358078,-0.0044736540876328945,-0.006783599499613047,0.025460364297032356,0.028037218376994133,0.007432921323925257,0.008460568264126778,-0.0010502416407689452,-0.021119581535458565,-0.006182970479130745,0.011076417751610279,0.0007532649324275553,0.0016388884978368878,0.015884054824709892,0.018918676301836967,0.016714930534362793,6.8560791015625,3.1214652061462402,2.9624648094177246,1.5701696872711182,1.4268300533294678,1.7082562446594238,1.3081934452056885,1.2936815023422241,1.044646978378296,0.9040731191635132,0.5126402378082275,0.39948758482933044,1.1372146606445312,0.49372124671936035,0.9081591963768005,0.5003483295440674,0.7635511755943298,0.8428833484649658,0.6573490500450134,0.649347722530365,0.5369105935096741,0.5829675793647766,0.5738974809646606,0.5975716710090637,0.6812333464622498,0.6004362106323242,0.5300801992416382,0.49470254778862,0.4956352114677429,0.5254798531532288,0.539272129535675,0.501846969127655,0.1204600232712766,1669.8640163242549,0.008516274392604828,0
-405.3829650878906,72.47012329101562,-8.698390007019043,17.263944625854492,-3.578563928604126,-2.0326128005981445,-6.979843616485596,-4.566563129425049,-1.1903785467147827,-3.754403591156006,-3.8394811153411865,-2.5626797676086426,-1.2586238384246826,-4.444729804992676,-0.9331725835800171,-1.152463436126709,-2.6453006267547607,0.7807482481002808,-1.1222199201583862,-1.7086585760116577,158.13514709472656,48.271488189697266,52.40380859375,17.191160202026367,20.703235626220703,18.168197631835938,14.439589500427246,9.728819847106934,11.404763221740723,10.467757225036621,8.295907020568848,6.850329399108887,5.8440260887146,7.459026336669922,7.679272174835205,7.962460994720459,5.7740349769592285,6.781815528869629,7.3130998611450195,7.700905799865723,0.08042603731155396,0.09321136772632599,0.04435763880610466,-0.006972901523113251,-0.04414314776659012,-0.06439397484064102,-0.06285010278224945,-0.02786206267774105,0.03541205823421478,0.09033975005149841,0.0996183454990387,0.06696153432130814,0.028522953391075134,0.005104404874145985,-0.01564912311732769,-0.04640970006585121,-0.07063457369804382,-0.059179484844207764,-0.00842723436653614,0.049463145434856415,20.604820251464844,5.469468116760254,8.100130081176758,3.2045469284057617,4.4619269371032715,3.1383111476898193,2.186537981033325,1.6267781257629395,2.0384860038757324,1.7566097974777222,1.193410038948059,1.2758443355560303,0.935235857963562,1.2309821844100952,1.5810884237289429,1.6491055488586426,1.2914479970932007,1.048842191696167,1.1989651918411255,1.4199614524841309,-0.07429163157939911,-0.07953386008739471,-0.02224717289209366,0.026176627725362778,0.03846476599574089,0.01957603357732296,-0.005116821266710758,-0.016321176663041115,-0.014347693882882595,-0.010084028355777264,-0.009507094509899616,-0.01015546079725027,-0.007966292090713978,-0.0021688765846192837,0.0045492504723370075,0.007109126541763544,0.0019221712136641145,-0.007499310653656721,-0.012318694964051247,-0.00782287959009409,9.09071159362793,3.129669427871704,3.624847173690796,2.2472598552703857,2.7387888431549072,2.0539257526397705,1.292065143585205,1.0013049840927124,1.1188360452651978,1.137191891670227,0.9477260708808899,0.9037498831748962,0.979984700679779,1.1028237342834473,0.8845392465591431,0.9985449314117432,0.7190802097320557,0.9416449666023254,1.1943382024765015,1.0097659826278687,0.4636513590812683,0.45954054594039917,0.4751090109348297,0.564748227596283,0.5298422574996948,0.4505845606327057,0.4706607162952423,0.49831560254096985,0.5105069875717163,0.48579171299934387,0.4999149739742279,0.46461763978004456,0.10831532579787234,1514.9725346250432,0.011468692682683468,0
-433.8968505859375,101.70451354980469,-3.1252353191375732,16.414182662963867,0.8181827068328857,-1.58353590965271,-2.2277183532714844,-2.7943010330200195,-1.1203315258026123,-1.2560687065124512,-1.7549973726272583,-1.8896348476409912,-0.984825849533081,-3.4530937671661377,-3.895409107208252,-1.6690996885299683,-3.1040005683898926,-2.7920918464660645,-1.7260260581970215,-1.7686628103256226,115.19959259033203,36.928192138671875,25.86815643310547,17.79793930053711,12.75693130493164,15.279485702514648,7.8229827880859375,6.846015930175781,7.788943290710449,8.976558685302734,8.809379577636719,6.758309841156006,5.627374649047852,4.5966620445251465,4.475128650665283,5.045459270477295,4.208081245422363,4.300321102142334,3.621696710586548,4.025944709777832,2.2686543464660645,0.543583333492279,-0.3135190010070801,0.15533912181854248,-0.1255694180727005,0.20322738587856293,0.06185489520430565,0.10673310607671738,-0.07197442650794983,-0.0018990201642736793,-0.04738304391503334,-0.05149791017174721,-0.14639081060886383,-0.04771826043725014,-0.03233054280281067,0.022293906658887863,-0.06689175963401794,-0.053782615810632706,-0.02853533998131752,0.035796862095594406,21.737455368041992,6.065993309020996,4.32716703414917,2.789695978164673,2.73713755607605,2.9813790321350098,1.4429810047149658,1.1491107940673828,1.152360439300537,1.3678326606750488,1.5527228116989136,1.168821930885315,1.2845144271850586,0.7978100776672363,0.7980639338493347,0.9094841480255127,0.7172683477401733,0.6537036299705505,0.7190967798233032,0.8391419649124146,0.7111407518386841,-0.15711858868598938,-0.1670774668455124,0.037585142999887466,-0.14695078134536743,0.04144652187824249,-0.07163053005933762,0.02231869101524353,-0.05481407418847084,-0.015748681500554085,0.00631224550306797,0.05559859797358513,-0.028721362352371216,0.03137567266821861,-0.026376022025942802,0.019186047837138176,-0.0007148359436541796,-0.011049511842429638,-0.0005138060078024864,0.02749277651309967,11.178109169006348,2.244879722595215,2.3957438468933105,1.3070509433746338,1.9107482433319092,2.1897776126861572,0.8655069470405579,0.8646493554115295,0.6843599081039429,0.6994727849960327,1.0176855325698853,0.7837191224098206,1.0126363039016724,0.46938765048980713,0.6752668619155884,0.5816407799720764,0.5446298718452454,0.5508078336715698,0.5070257782936096,0.5401424169540405,0.5097349882125854,0.5727944374084473,0.5773506164550781,0.5980023145675659,0.5822562575340271,0.49470898509025574,0.489807665348053,0.46635255217552185,0.5095289349555969,0.5691241025924683,0.5535805225372314,0.5234828591346741,0.10124563663563829,1482.5491292189097,0.0018990552052855492,0
-493.7768859863281,90.4262924194336,-6.876190185546875,10.888508796691895,-1.8089851140975952,0.9162452220916748,-1.4943349361419678,-2.3258187770843506,-3.569530963897705,0.5372897386550903,-4.887811660766602,-1.484297513961792,-1.5669951438903809,-3.3249216079711914,-3.3919219970703125,-1.484968662261963,-3.267246961593628,-2.437776803970337,-1.8603562116622925,-2.2705540657043457,145.94825744628906,34.22123718261719,37.91895294189453,17.949100494384766,18.56977653503418,14.565057754516602,10.350874900817871,9.648314476013184,10.297767639160156,7.528418064117432,9.064107894897461,4.953671932220459,3.991722583770752,5.9381608963012695,4.882791042327881,5.111025810241699,5.667645454406738,4.995145320892334,3.312446355819702,5.0452752113342285,-1.5406135320663452,0.7296606302261353,0.30365198850631714,0.1402347832918167,0.2554130256175995,-0.3203119933605194,0.16285420954227448,-0.07977595180273056,0.12964965403079987,-0.04513033479452133,0.15237988531589508,0.008004036732017994,0.007140678353607655,-0.11159674823284149,0.10011662542819977,-0.12772361934185028,-0.0004009135300293565,-0.014120304957032204,0.04766112565994263,-0.037039775401353836,17.654369354248047,7.578803062438965,5.9889817237854,3.515031337738037,2.7918810844421387,3.1260766983032227,1.3230855464935303,1.8472901582717896,1.1695846319198608,1.6429961919784546,1.4283313751220703,0.9966521859169006,0.7863163352012634,1.0266081094741821,0.9303953647613525,0.6838210225105286,0.7697599530220032,0.9812371134757996,0.5698942542076111,1.1859211921691895,-2.817154884338379,-0.2680131494998932,0.452722430229187,-0.07741384953260422,0.18889698386192322,-0.06705363094806671,0.11859732121229172,-0.05109972134232521,0.1451324224472046,-0.0326358787715435,0.11989908665418625,-0.012945098802447319,0.06980589032173157,-0.0347810760140419,0.051140155643224716,-0.06435271352529526,0.08459340780973434,0.010439237579703331,0.0921834409236908,-0.005373027641326189,13.570807456970215,3.160811424255371,3.162480354309082,1.1435679197311401,1.5019067525863647,2.037700653076172,1.1049216985702515,1.2575409412384033,0.9536824226379395,0.6956146955490112,0.8942760825157166,0.6799328923225403,0.6859850883483887,0.6781879663467407,0.6472530364990234,0.8179258108139038,0.7720946669578552,0.5362640023231506,0.467296838760376,0.7575157284736633,0.5697037577629089,0.6124869585037231,0.6127009987831116,0.5665149092674255,0.593204140663147,0.5840540528297424,0.5668822526931763,0.5193935036659241,0.5284563302993774,0.671718418598175,0.5779173970222473,0.5464910864830017,0.11313061003989362,1603.3922517985088,0.0013285783352330327,0
-388.9810485839844,93.70964050292969,-1.317883849143982,17.632686614990234,5.510783672332764,-2.553377628326416,-1.4356507062911987,-3.2412824630737305,-1.2583599090576172,-0.9543405771255493,-2.656006336212158,-0.8900832533836365,-1.8874388933181763,-3.1791200637817383,-1.4520891904830933,-2.6670515537261963,-2.830223321914673,-1.3052613735198975,-1.841956615447998,-2.633012533187866,95.6684341430664,35.46216583251953,25.690189361572266,24.756267547607422,8.044468879699707,17.766870498657227,10.678781509399414,10.896732330322266,6.737524032592773,6.780208587646484,5.209995269775391,4.305809020996094,5.085211753845215,5.507795333862305,3.7760345935821533,2.9676337242126465,5.844144821166992,3.561208724975586,3.0075340270996094,4.788726329803467,0.5817727446556091,0.36965078115463257,-0.031024470925331116,0.057126834988594055,0.023889627307653427,0.011763638816773891,0.03576572239398956,-0.0025106065440922976,-0.004524932708591223,0.006004323251545429,0.00024413618666585535,-0.03136087581515312,0.0006045058835297823,0.028046445921063423,0.00040842877933755517,0.019395360723137856,0.0005574594251811504,-0.03106924518942833,0.005500253289937973,0.018315335735678673,14.633369445800781,6.384981155395508,4.544320106506348,4.2970452308654785,1.6689866781234741,3.0407912731170654,1.7072986364364624,2.343902111053467,1.1834349632263184,1.2273807525634766,0.962020993232727,0.7775628566741943,0.892846941947937,0.7974398732185364,0.5418176054954529,0.5529609322547913,1.0951735973358154,0.4771823287010193,0.5237098932266235,0.8892809748649597,-0.5599032640457153,-0.22442413866519928,0.10579923540353775,-0.13148050010204315,-0.015858938917517662,-0.012039205059409142,-0.00010341215966036543,0.053081952035427094,-0.06536619365215302,-0.028004702180624008,0.04552539438009262,0.05245407670736313,0.02327030524611473,-0.012065747752785683,0.058210551738739014,0.04612642154097557,-0.02669687755405903,-0.003950871992856264,0.007185941096395254,0.01787993498146534,6.91724157333374,3.5599703788757324,2.491159677505493,2.1897525787353516,1.2312090396881104,2.12687349319458,0.9086579084396362,1.2719652652740479,1.0924755334854126,0.687748372554779,0.6009088754653931,0.8036510348320007,0.770097017288208,0.3857317268848419,0.573255181312561,0.34570950269699097,0.6406400203704834,0.5781497955322266,0.3453429341316223,0.5613592267036438,0.5668078064918518,0.5900632739067078,0.5784356594085693,0.5569573044776917,0.6103165149688721,0.5711988806724548,0.5454903244972229,0.5152502059936523,0.5084453821182251,0.5693823099136353,0.6335175037384033,0.58423912525177,0.11331241688829788,1555.923799959372,0.006458481308072805,0
-404.2878112792969,82.68988800048828,-0.39866816997528076,9.806693077087402,3.1280031204223633,-3.7151904106140137,-1.4964171648025513,-4.020212173461914,-3.1922447681427,-0.9440016150474548,-3.7796692848205566,-0.5903371572494507,-1.2917516231536865,-2.7268946170806885,-1.4341529607772827,-1.8957743644714355,-2.423764228820801,-0.7937883138656616,-1.0619252920150757,-1.2643283605575562,103.20884704589844,43.754356384277344,32.499656677246094,20.063650131225586,12.460707664489746,17.91717529296875,10.886051177978516,11.84602165222168,9.523500442504883,7.550222873687744,5.632540225982666,3.638378620147705,4.3677239418029785,6.380270004272461,3.492523193359375,3.2215754985809326,4.507614612579346,3.083986520767212,3.504500389099121,4.520745277404785,0.9470037221908569,0.8695961236953735,0.23820112645626068,0.1229173094034195,0.11375845223665237,0.029814453795552254,0.004046252463012934,-0.0024322778917849064,-0.01651703007519245,-0.0205425713211298,0.006110867485404015,0.04885726794600487,0.04555414617061615,-0.009743752889335155,-0.060373835265636444,-0.05907922610640526,-0.017225250601768494,0.00593447033315897,-0.016786856576800346,-0.038099825382232666,14.721230506896973,7.251492023468018,5.5688910484313965,3.9706130027770996,2.7209389209747314,3.338406801223755,2.153517484664917,1.9389852285385132,1.5959218740463257,1.609105110168457,0.8179746270179749,0.5361782908439636,0.9136688113212585,1.109921932220459,0.6186368465423584,0.602396547794342,0.8265451192855835,0.4008554220199585,0.6282745599746704,0.9464795589447021,0.07642058283090591,0.10550021380186081,0.07529392838478088,0.0319276861846447,0.022613121196627617,0.022083932533860207,0.01443892065435648,0.017993230372667313,0.003150739474222064,-0.02005234733223915,-0.01776476763188839,-0.0239122211933136,-0.028600266203284264,-0.0071133775636553764,-0.005808727350085974,-0.018988344818353653,-0.01014331541955471,-0.0025398440193384886,-0.004108234774321318,0.00026733570848591626,6.897589683532715,4.369637966156006,2.9304399490356445,2.4730639457702637,1.5605837106704712,1.9119417667388916,1.236184000968933,1.4001139402389526,1.2793887853622437,0.9639034867286682,0.5043424963951111,0.5139219760894775,0.6892591118812561,0.7627113461494446,0.43233659863471985,0.4051949381828308,0.5463274121284485,0.3730202913284302,0.5191836953163147,0.7188613414764404,0.5765658617019653,0.5849782228469849,0.6020632982254028,0.5628127455711365,0.5722109079360962,0.5530261993408203,0.5792786478996277,0.5524721741676331,0.5448243618011475,0.5417157411575317,0.573857307434082,0.6251073479652405,0.12010160405585106,1742.5025231857887,0.007379187736660242,0
-412.3274230957031,83.602294921875,3.6278064250946045,11.843657493591309,3.701517343521118,-1.2671425342559814,-1.181868076324463,-2.5642330646514893,-1.9834316968917847,0.03770923241972923,-2.4915149211883545,-0.8834417462348938,-0.27411559224128723,-2.328392744064331,-1.9587587118148804,-2.265568494796753,-2.6783969402313232,-1.729848861694336,-1.4591339826583862,-1.6905606985092163,114.62529754638672,38.98893356323242,34.284141540527344,22.126358032226562,12.510276794433594,16.25609016418457,8.917004585266113,10.042840003967285,7.452561378479004,5.545698165893555,5.918411731719971,4.286994457244873,3.4777376651763916,5.182704448699951,4.687779426574707,3.023707151412964,4.547977447509766,3.3998420238494873,3.7050838470458984,5.337245464324951,0.4303114414215088,0.4047658443450928,0.08456599712371826,-0.027969397604465485,-0.02180160954594612,-0.0071454402059316635,0.014613757841289043,0.007775831036269665,0.003382297931239009,0.03432318568229675,0.044198714196681976,0.025793395936489105,-0.001145503600127995,-0.03001176007091999,-0.02346392348408699,-0.01664504036307335,-0.05055779591202736,-0.042011164128780365,0.026660297065973282,0.06313125789165497,17.262033462524414,6.311280250549316,5.157708644866943,4.13740873336792,2.460113286972046,2.749896764755249,1.660314679145813,1.7774487733840942,1.091040849685669,1.2093641757965088,1.1118589639663696,0.602841854095459,0.6663264632225037,0.788159191608429,0.8155877590179443,0.5687974691390991,0.7232027053833008,0.6305334568023682,0.5573874115943909,0.9058496356010437,-0.2789686918258667,-0.246249258518219,-0.03399578109383583,-0.00770670548081398,-0.05632752552628517,-0.0482206754386425,-0.021327033638954163,-0.011033879593014717,0.002431875327602029,0.028859645128250122,0.05080900341272354,0.058088090270757675,0.04829103499650955,0.014559205621480942,-0.012332431972026825,-0.010006104595959187,-0.012820765376091003,-0.011867018416523933,0.0199404526501894,0.041771966964006424,8.201311111450195,3.943455219268799,3.1580288410186768,2.4621853828430176,1.8256700038909912,1.5991309881210327,1.0195649862289429,1.476898193359375,1.0371559858322144,0.703879714012146,0.6154453158378601,0.6025784611701965,0.5315748453140259,0.5672737956047058,0.6865941286087036,0.3856376111507416,0.4047242999076843,0.4168901741504669,0.49790966510772705,0.8261855840682983,0.564633309841156,0.5888852477073669,0.6073834300041199,0.6042115092277527,0.5912274122238159,0.5784903764724731,0.5522029399871826,0.5465807318687439,0.5373227000236511,0.5489497780799866,0.6168282628059387,0.5902068614959717,0.11280335771276596,1585.3567089194007,0.006432975176721811,0
-266.83074951171875,84.27238464355469,-7.241489410400391,5.80009126663208,-14.610254287719727,-9.062493324279785,-23.135560989379883,-4.55075740814209,-25.682758331298828,-19.51742172241211,-5.5234575271606445,0.218526229262352,-2.879429817199707,-4.2978105545043945,-3.7795586585998535,0.4937596917152405,-9.998738288879395,-6.869718074798584,-8.411653518676758,-10.35440444946289,88.85242462158203,28.484914779663086,20.081737518310547,17.853042602539062,11.968955039978027,8.82999324798584,14.159676551818848,8.3067045211792,9.429384231567383,10.77967643737793,8.009364128112793,6.6130828857421875,10.6194429397583,10.009065628051758,5.254580497741699,5.834299087524414,8.494400024414062,4.69256067276001,6.5568976402282715,7.318602085113525,1.859886646270752,0.9487102627754211,-0.29249200224876404,-0.01750331185758114,-0.019157933071255684,-0.06445381045341492,-0.03476443141698837,0.08636604249477386,0.04369879886507988,-0.019887221977114677,-0.09163795411586761,-0.059174928814172745,-0.061434898525476456,-0.0703764334321022,-0.06262436509132385,-0.041128452867269516,-0.03534228727221489,-0.06339693814516068,-0.04845874384045601,0.029040910303592682,14.525910377502441,5.6629180908203125,3.860441207885742,3.255260944366455,2.435239315032959,1.6633679866790771,1.7121435403823853,1.2640411853790283,1.5634889602661133,1.3642349243164062,1.6399412155151367,1.0524424314498901,1.604305386543274,1.4750609397888184,0.9545896649360657,1.1315722465515137,1.84115469455719,0.9141993522644043,1.4573770761489868,1.6556252241134644,-0.358907014131546,-0.42503345012664795,0.01938323862850666,0.12080243229866028,0.048478249460458755,0.11025770008563995,0.0505262166261673,0.04009570553898811,0.06477470695972443,0.07659807801246643,0.04336179420351982,0.011321859434247017,-0.011480488814413548,0.00727291451767087,0.012667042203247547,0.05687100440263748,0.036758434027433395,0.040853749960660934,0.1079368069767952,0.06912600994110107,5.116800308227539,3.0496087074279785,2.989204168319702,2.250401735305786,1.5224757194519043,1.211002230644226,1.0090173482894897,0.7925782203674316,0.9702560901641846,0.9929510354995728,1.1295382976531982,0.6061224341392517,0.9315618872642517,0.9117193818092346,0.5271207690238953,0.7503896951675415,1.1137967109680176,0.66468745470047,0.8920022249221802,0.7855716347694397,0.6944869756698608,0.4925711154937744,0.2701195776462555,0.24834208190441132,0.2202107012271881,0.14413712918758392,0.12904737889766693,0.15060678124427795,0.25620463490486145,0.5820796489715576,0.45940399169921875,0.5083282589912415,0.12702065325797873,1718.0386419381061,0.01798587664961815,1
-108.82369232177734,109.13573455810547,-11.613718032836914,-6.145017623901367,-20.443391799926758,-11.08626651763916,-19.057085037231445,-5.531505107879639,-21.819164276123047,-15.66787052154541,-12.51745891571045,0.4016975164413452,0.7027047276496887,2.3741865158081055,-5.24967098236084,-2.025672435760498,-7.815871715545654,-5.244879245758057,-12.02527904510498,-6.954554080963135,102.82982635498047,29.72992515563965,12.259073257446289,9.34756851196289,6.803183078765869,5.5257368087768555,6.6246747970581055,4.437227725982666,6.7433695793151855,8.326005935668945,5.213412284851074,5.077447891235352,5.5370988845825195,6.496074199676514,4.379160404205322,4.3153533935546875,5.220314979553223,5.587034225463867,5.699347496032715,10.004528999328613,5.082759857177734,1.7524056434631348,-0.3741425573825836,-0.12090516835451126,-0.46785077452659607,-0.2629615366458893,-0.2638513445854187,-0.07685965299606323,-0.3237990438938141,-0.28742557764053345,-0.10699232667684555,0.008088978007435799,-0.04759236052632332,-0.11807800084352493,-0.13670171797275543,0.0015546096256002784,-0.15647204220294952,-0.018771400675177574,-0.09376104176044464,-0.023987989872694016,15.353531837463379,4.3545074462890625,2.240553140640259,1.8403199911117554,1.3158447742462158,0.879746675491333,1.6443852186203003,0.9510009288787842,1.627228856086731,2.1343376636505127,0.8760328888893127,0.8724393248558044,1.0427730083465576,1.2719266414642334,0.8390506505966187,0.710563600063324,1.1931096315383911,1.1640019416809082,0.7826427817344666,1.8149442672729492,0.32784831523895264,-0.01613682694733143,-0.022461239248514175,0.12136464565992355,0.004713564645498991,0.06778942048549652,-0.009353602305054665,0.018619069829583168,-0.012226135469973087,0.05597030371427536,0.06767985969781876,-0.008821363560855389,0.0068464758805930614,0.016158409416675568,0.06349135935306549,0.10187623649835587,0.03431471809744835,0.035731423646211624,0.0007786560454405844,-0.04337865859270096,4.700429439544678,1.332940936088562,1.0672216415405273,1.1644649505615234,0.7400915026664734,0.6889982223510742,0.7516491413116455,0.6401504874229431,0.6820554137229919,0.8342807292938232,0.740233302116394,0.5417761206626892,0.7119100689888,0.7702134251594543,0.6770577430725098,0.6940778493881226,0.7015691995620728,0.6851490139961243,0.5166561007499695,0.7658108472824097,0.6929198503494263,0.4475651681423187,0.2171134501695633,0.2514764964580536,0.17463785409927368,0.11870788037776947,0.12957942485809326,0.15172649919986725,0.2902269661426544,0.6137702465057373,0.46786266565322876,0.5283164381980896,0.08984894448138298,1493.173785078947,0.024128692224621773,1
